Username,Rating,Review,App,Sentiment
Pengguna Google,5,"shopee sgt profesional dlm melayani kastamer ,semangat trs",Shopee,Sangat Positif
Pengguna Google,3,"Sebelumnya saya memohon maaf terlebih dahulu atas Rating ini🙏, kami memiliki beberapa ulasan yaitu akhir akhir ini banyak teman saya bahkan tetangga saya yang mengeluh atas lambatnya pengiriman, apakah hal ini semenjak pindahnya JNT Express? semoga saja tidak. Kami harap kepada pihak kurir SPX dapat lebih responsif dan lebih cepat melakukan pengiriman paket daripada kurir JNT Express🙏. Mohon maaf dari perkataan di atas saya yang kurang mengenakkan🙏 Mohon di respon secepatnya.",Shopee,Netral
Pengguna Google,1,spx kirimannya lama banget kurir nya hadeeh,Shopee,Sangat Negatif
Pengguna Google,1,Aplikasi tidak bagus,Shopee,Sangat Negatif
Pengguna Google,4,"parahh nih paket stuck di tgl 08 gak jalan2 sampai sekarang,tolong min di perbaiki lagi, estimasi tgl 9 nyampe sampai sekarang belum sampai2 padahal masih daerah Jabodetabek",Shopee,Positif
Pengguna Google,4,tolong shopee??? Mb berat bgt di hp ram2 saya hangat trs.. Bikin 44mb byar ngk lemot...mutusin exit saja tdk di respon males..,Shopee,Positif
Pengguna Google,5,"terima kasih shopee,, apk ini sangat membantu saya untuk belanja online",Shopee,Sangat Positif
Pengguna Google,5,"WOI PLIS SHOPEE INI UDAH LAH MURAH MURAH, SERING NGASIH DISKON, BUAT LO YANG BIKIN SHOPEE SEMOGA MASUK SURGA YA PAK 😭😭😭",Shopee,Sangat Positif
Pengguna Google,3,barang gak sesuai,Shopee,Netral
Pengguna Google,5,mantul,Shopee,Sangat Positif
Pengguna Google,3,Aplikasi Shopee smakin kesini loding buka nya lemot tolong untuk di perbaiki cuman itu aja,Shopee,Netral
Pengguna Google,5,lebih lengkap dr toko olshp lain👍,Shopee,Sangat Positif
Pengguna Google,5,shopee ok,Shopee,Sangat Positif
Pengguna Google,5,Untuk Shopee barang yang kualitasnya tidak baik mohon lebih diseleksi lagi.,Shopee,Sangat Positif
Pengguna Google,5,"Dari sisi performa, aplikasinya jauh lebih ringan. Gue buka beberapa menu cepet banget loading-nya. Gak ada lagi tuh momen stuck di loading screen.",Shopee,Sangat Positif
Pengguna Google,1,"PENCAIRAN PINJAMAN SANGAT LAMBAT, TIDAK SEPERTI DULU. LEBIH BAIK AMBIL DARI SEBELAH. VERIFIKASI LALU LANGSUNG CAIR. PADAHAL SAYA TIDAK PERNAH TELAT. LIMIT 7,5JT TETAPI MENCAIRKAN 2JT SAJA TIDAK SANGGUP. BAGAIMANA ITU??? UDAH TUMPUR??? SANGAT MENGECEWAKAN LEBIH BAIK JANGAN DI BUAT LIMIT BANYAK JIKA MENCAIRKAN SEDIKIT SAJA TIDAK SANGGUP. CHAT CS ALASANNYA PENCAIRAN MENINGKAT. BERARTI SHOPEE SUDAH TIDAK SANGGUP LAGI MENCAIRKAN.",Shopee,Sangat Negatif
Pengguna Google,1,akunn ku dibatasi ada saldonya ngga bisa diambil lol banget !,Shopee,Sangat Negatif
Pengguna Google,4,olshop yang merugikan pembeli. ketika kita sudah membeli barang dan barang yang dikirim oleh penjual tidak sesuai dengan diskripsi pembeli tidak bisa komplain dan barang tidak bisa dikembalikan ke penjual dengan aman oleh sistem shopee. pembeli dengan terpaksa mau tidak mau harus menerima barang tersebut dan uang pembayaran di teruskan ke penjual. ini gimana?,Shopee,Positif
Pengguna Google,5,belanja jadi. mudah bisa sambil tiduran,Shopee,Sangat Positif
Pengguna Google,5,aman,Shopee,Sangat Positif
Pengguna Google,5,paling suka bngt klo belanja di shopee,Shopee,Sangat Positif
Pengguna Google,5,gampang transaksinya,Shopee,Sangat Positif
Pengguna Google,5,apk yg bagus..,Shopee,Sangat Positif
Pengguna Google,5,Selama belanja dishopee barang sesuai pesanan.. makin tepat waktu..,Shopee,Sangat Positif
Pengguna Google,5,tambahkan lagi ekspedisi selain SPX. karena SPX sering abai mengantarkan paket. itu sangat tidak nyaman dan mengecewakan. lebih baik J&t dari pada SPX,Shopee,Sangat Positif
Pengguna Google,5,luar biasa,Shopee,Sangat Positif
Pengguna Google,5,"mudah belanja, pengembalian barang cepat. banyak pilihan",Shopee,Sangat Positif
Pengguna Google,5,aplikasi yang sangat membatu,Shopee,Sangat Positif
Pengguna Google,4,bagus dan masih setia belanja dishopee,Shopee,Positif
Pengguna Google,5,"kamarin saya di tk pedia tapi disini rasanya nyaman ongkir murah, banyak bonusnya, penjualnya jg sangat respon, terimakasih scoopy kami puas dan terpenuhi karena anda ada 👍👍👍",Shopee,Sangat Positif
Pengguna Google,5,"sangat puas belanja d shopee,",Shopee,Sangat Positif
Pengguna Google,4,Penggunaan memori yang besar yang membuat shoppe hanya kompatibel dengan device flagship. oke,Shopee,Positif
Pengguna Google,5,👍👍👍,Shopee,Sangat Positif
Pengguna Google,5,Ok,Shopee,Sangat Positif
Pengguna Google,1,"SPX sangat lelet, kenapa kau hapus J&T, Shopee sudah tidak bisa diandalkan lagi.",Shopee,Sangat Negatif
Pengguna Google,5,bagus terpercaya,Shopee,Sangat Positif
Pengguna Google,5,shopee memang terbaik sekali,Shopee,Sangat Positif
Pengguna Google,5,shope ter baik,Shopee,Sangat Positif
Pengguna Google,5,sangat membantu mencari sgala kebutuhan .mantap,Shopee,Sangat Positif
Pengguna Google,3,pengiriman nya jadi lamaa,Shopee,Netral
Pengguna Google,1,"komplain tidak di respon, hanya formalitas balasan bot saja, tidak terhubung langsung dengan CS, semakin buruk dengan keegoisan shopee memutus salah satu perusahaan ekpedisi, padahal di pedalaman seperti tempat saya hanya ekspedisi itu yang bisa menjangkau, pengiriman oleh spx sudah telat 2 minggu lebih dan tidak ada konfirmasi sama sekali, saat di datangi ke gudang spx ternyata tidak ada kurir sama sekali. jika belum siap untuk merangkap sbg ekpedisi lebih baik kembalikan ekpedisi yg sudah lama",Shopee,Sangat Negatif
Pengguna Google,1,"mending beli di tiktok jir trauma bgt beli di sini, pake si cepat lama bgt sumpah kalo sampai mau gua uninstall apk nya",Shopee,Sangat Negatif
Pengguna Google,1,"saya minta tolong, jika pengiriman ke luar pulau jawa seperti Kalimantan jasa kirim nya di aktifkan semua nya saja, soalnya di tempat kami belum bisa di jangkau SPX EXPRESS, jadi kami tidak bisa menerima pesanan kami akun cod kami yang di blokir di karenakan barang tidak bisa di ambil barang nya",Shopee,Sangat Negatif
Pengguna Google,5,pelayanan memuaskan barangnya TDK mengecewakan,Shopee,Sangat Positif
Pengguna Google,5,Shopee bagus dan dtg cpt 👏🏻,Shopee,Sangat Positif
Pengguna Google,5,suka banget dgn aplikasi ini,Shopee,Sangat Positif
Pengguna Google,5,senang berlangganan shopee,Shopee,Sangat Positif
Pengguna Google,4,agak menyenangkan,Shopee,Positif
Pengguna Google,5,Mantul,Shopee,Sangat Positif
Pengguna Google,5,"di shopee barangnya bagus2 dan lumayan berkualitas, semoga shopee ke depanya lebih bagus lagi dan barang yg di order semakin berkualitas lagi dan juga ongkirnya bisa di murahkan lagi, trims shopee 🥰🙏",Shopee,Sangat Positif
Pengguna Google,5,Oke mantapppp,Shopee,Sangat Positif
Pengguna Google,3,"update tgl 10/4/25 ,,masih tetap. kenapa setelah diupdate terakhir kemarin 8/2 '25, kok tampilan waktu buka aplikasi langsung live video ? benar benar gak nyaman sekarang, mau pundah menu utama saja harus pencet berulang...",Shopee,Netral
Pengguna Google,1,"makin lama, pengiriman makin tidak amanah. entah hilang, pending, tidak tepat waktu dsb.",Shopee,Sangat Negatif
Pengguna Google,4,saya harap lebih baik lagi,Shopee,Positif
Pengguna Google,5,Siii Paling Terbaik,Shopee,Sangat Positif
Pengguna Google,5,dari dulu juga Shopee masih oke,Shopee,Sangat Positif
Pengguna Google,5,"Okey Chux,s Terpercaya 🇮🇩🇮🇩 🇮🇩",Shopee,Sangat Positif
Pengguna Google,4,lumayan,Shopee,Positif
Pengguna Google,5,BAGUS BANGET,Shopee,Sangat Positif
Pengguna Google,2,"sejak ganti ekspedisi,lama banget padahal udah sampai dikota tertuju tapi gk diantar²",Shopee,Negatif
Pengguna Google,5,sangat membantu aku,Shopee,Sangat Positif
Pengguna Google,5,nyaman dalam berbelanja,Shopee,Sangat Positif
Pengguna Google,5,suka belanja di shopee,Shopee,Sangat Positif
Pengguna Google,5,God Job,Shopee,Sangat Positif
Pengguna Google,5,semua barang bagus,Shopee,Sangat Positif
Pengguna Google,1,pengiriman lebih cpt jnt ekpress dari pada spx yg terlalu lama,Shopee,Sangat Negatif
Pengguna Google,5,Shopee Terpercaya & Aman membantu memudahkan berbelanja online.Kebutuhan belanja dengan bijak.Belanja di Shopee dapat voucher diskon harga dan gratis ongkir lebih hemat.Pengiriman semakin cepat dan lebih baik Terima Kasih Shopee,Shopee,Sangat Positif
Pengguna Google,5,belanja lebih mudah kapan pun d mana pun tetap bisa belanja.... trimakasih shopee sdh membantu,Shopee,Sangat Positif
Pengguna Google,5,discon ongkir nya,Shopee,Sangat Positif
Pengguna Google,4,produk kadang ilang kalo kecil tapi dikembalikan uangnya ke pembeli. pengiriman agak lama,Shopee,Positif
Pengguna Google,5,sumpah shopee ini bagus banget sihh🥰,Shopee,Sangat Positif
Pengguna Google,1,terkadang bingung shope skrng kok tiba2 gak bisa bayar d tempat kirain d dri pihak toko nyah yang gaknbsa byr d tempat d tes pakke akun satu nyah lagi bisa.cod.padahal.nomor aktip terus paket belum pernah.cancel tolong pihak shope d perbaiki sistem nyah...,Shopee,Sangat Negatif
Pengguna Google,1,"semenjak pindah ke spx, pengiriman sangat sangat SAANNNNGGGAAAAAATT BURUK sekali,pdahal masih satu provinsi masa smpe lebih seminggu paket belum sampe,wktu mau co estimasi cuma 4 hari,ini sudah 8 hari belum sampe2,pdahal pesan Bibit,Sangat sangat sangat buruk pelayanan shope sekarang,semoga bangkrut",Shopee,Sangat Negatif
Pengguna Google,5,makasih udah kasi bonus gratis ongkir,Shopee,Sangat Positif
Pengguna Google,5,sejauh ini masih keren,Shopee,Sangat Positif
Pengguna Google,1,jelek bgt,Shopee,Sangat Negatif
Pengguna Google,5,Sejauh ini sih ini yang paling bagus,Shopee,Sangat Positif
Pengguna Google,5,berbelanja sangat lah puas.terima kasih,Shopee,Sangat Positif
Pengguna Google,1,"semenjak update app shopee hp sering mati sndiri. gara gara tampilan awal lngsung ke video. padahal d rumah pakai wifi dan jaringannya sangat bagus, ini sangat- sangat mengganggu dan jd malas mau buka app shopee. secara tidak lngsung, perlahan pelanggan d arahkan untk pindah app sebelah.",Shopee,Sangat Negatif
Pengguna Google,1,Baru kali ini paket saya telat ini spx ko jadi jelek semenjak gak sama j&t lagi paket udah 1 Minggu masih di titik yg sama emang udah paling bener belanja di tiktok sat set spx buruk buruk,Shopee,Sangat Negatif
Pengguna Google,3,pengalaman di apk ini cuku2 baik tapi kadang juga buruk,Shopee,Netral
Pengguna Google,5,bagus Pisan,Shopee,Sangat Positif
Pengguna Google,1,"emang aplikasi toll, mnjengkelkan iklan di mana mana sangat mengganggu, sdkit² muncul t4ik, mau baca komik, novel, jadi ga enak asww",Shopee,Sangat Negatif
Pengguna Google,5,aku suka banget belanja di shopee karna barang nya murah dan datang cepat,Shopee,Sangat Positif
Pengguna Google,5,shopee emang yg terbaik,Shopee,Sangat Positif
Pengguna Google,3,"y sementara ini lancar tepat waktu, tp pernah satu x g datang pesanan nya di komplain ke toko nya tunggu aja jwbnnya, sampai akhirnya g nymp , ini jg LG pesen baju daster blm datang dah hampir seminggu di kemas sj, pdhl 5 pesanan terakhir SDH datang semuanya, kalau ada yg seperti itu gmn y ? sy kemn komplen nya, mhn penjelasan spy Shofie LBH baik lagi karena saya suka dg pesan2 di Shofie, tp kadang kecewa jg kalau pesanan nya g nymp",Shopee,Netral
Pengguna Google,5,good job,Shopee,Sangat Positif
Pengguna Google,5,"Sudah 5 hari dana saya belum masuk di shopeepay, padahal status transaksinya berhasil mana dananya gak sedikit, mohon pihak shopee di tindak lanjuti",Shopee,Sangat Positif
Pengguna Google,5,"Alhamdulillah belanja si shopee puasa dengan langganan vip semua barang dan belanja berapapun jd gratis ongkir, terimakasih shopee",Shopee,Sangat Positif
Pengguna Google,4,"sekarang knp ya shopee pengantaran nya selalu lama banget, lewat jauh dari tanggal yg di tentukan biasanya ga kaya gini tapi ini kejadian 4 paket selalu 2 Minggu dtng nya pdhl ga PO dulu dn lngsng di kirim dari toko nya",Shopee,Positif
Pengguna Google,5,jos,Shopee,Sangat Positif
Pengguna Google,5,sesuai,Shopee,Sangat Positif
Pengguna Google,5,apk ini bisa untuk berbelanja tanpa mengeluarkan tenaga,Shopee,Sangat Positif
Pengguna Google,1,Hapus fitur COD cek dulu merugikan,Shopee,Sangat Negatif
Pengguna Google,1,harganya di goreng setinggi langit,Shopee,Sangat Negatif
Pengguna Google,1,"setalah d update kalau ad notif dri shopee suka tiba tiba masuk ke aplikasinya langsung, kembalikan shopee versi lama.,",Shopee,Sangat Negatif
Pengguna Google,1,udah order berkali kali selalu dibatalkan sama pihak shopeenya. karena alasan yang tidak wajar... ribet sama aplikasi ini,Shopee,Sangat Negatif
Pengguna Google,4,alhamdulillah masalah top up e money sy yg 750.000 yg gagal sudah teratasi walau harus menunggu 14 hari.. sy naikan bintangnya sementara jadi 4.,Shopee,Positif
Pengguna Google,1,"pengirimannya lama poll!! padahal dulu pas masi kerjasama sama jnt, pesanan tu 1-2 hari bisa langsung sampe. sekarang dari jabar ke jateng aja masa 4-5 hari si?? plis lah upgrade pengirimannya, klo ngga ya kerjasama lagi sama ekspedisi lain kalo spx ga sanggup ngirim barang cepet!!!",Shopee,Sangat Negatif
Pengguna Google,1,kurir tidak ramah,Shopee,Sangat Negatif
Pengguna Google,5,shoopey selalu membantu saya...,Shopee,Sangat Positif
Pengguna Google,5,Membantu saat berbelanja online👍,Shopee,Sangat Positif
Pengguna Google,5,senang sekali,Shopee,Sangat Positif
Pengguna Google,5,"puas sekali,hanya satu kurangnya....tolong d perbaiki utk spaylaternya🙏🏻",Shopee,Sangat Positif
Pengguna Google,5,"selama ini bagus ,walau kadang ada 1ato2 barang yg TDK sesuai, tp selama tidak mengecewakan...",Shopee,Sangat Positif
Pengguna Google,5,"Sesuai pesanan dan bermanfaat,,",Shopee,Sangat Positif
Pengguna Google,5,"Shophee dapat dipercaya, sudah mengunakan sangat lama dan tidak pernah mengecewakan.",Shopee,Sangat Positif
Pengguna Google,5,mantab,Shopee,Sangat Positif
Pengguna Google,5,"bagus apk nya banyak promo tapi kalau aku pesan pasti telat teruss pasti akan dilakukan pengiriman ulang,,, mohon di perbaiki",Shopee,Sangat Positif
Pengguna Google,5,dapat di percaya,Shopee,Sangat Positif
Pengguna Google,4,shoppe bagus buat belanja online .tapi tidak dengan pengirimannya .semenjak pakai spx rumit pengirimannya .udah hampir sampai lok tujuan dikirim lagi ke kudus .,Shopee,Positif
Pengguna Google,5,komplit dan cepat,Shopee,Sangat Positif
Pengguna Google,5,banyak ke mudahan dlm berbelanja,Shopee,Sangat Positif
Pengguna Google,2,shopee tolong donk kurir nya jgn sering kirim paket ke alamat org lain ini ud ke tiga kalinya paket sya di kirim ke rumah org lain malas sya hrus cari2 ktr spx buang waktu sya cuma mau minta no tlp kurir yg sering antr paket ke rumah sya heran ud sering antr pket k rumah sya Masi aja d kirim k rumah org lain,Shopee,Negatif
Pengguna Google,3,menarik,Shopee,Netral
Pengguna Google,5,shopy the best,Shopee,Sangat Positif
Pengguna Google,5,pelayanan baik dan mudah serta terjamin,Shopee,Sangat Positif
Pengguna Google,5,terimakasih sopee barang sudah sampai,Shopee,Sangat Positif
Pengguna Google,4,Bagus,Shopee,Positif
Pengguna Google,1,jasa kirim ampas,Shopee,Sangat Negatif
Pengguna Google,5,pengiriman cepat,Shopee,Sangat Positif
Pengguna Google,1,kurir spx sangat amat lemot sekali. barang sampai bisa seminggu. sedngkn skrng sdh gk ad layanan jnt. pdhl klo jnt cpet. makin ksni bukannya mkin baik pelayanan malah makin buruk,Shopee,Sangat Negatif
Pengguna Google,5,"minta tolong dong di update aplikasi nya supaya bisa kasi tips ke kurir, dan bisa tu nama dan no hp kurir, supaya bisa menghubungi si kurir tersebut terimakasi.",Shopee,Sangat Positif
Pengguna Google,5,kenapa saya gak bisa update lagi shopee,Shopee,Sangat Positif
Pengguna Google,5,mantap shopee bisa pay later,Shopee,Sangat Positif
Pengguna Google,5,barang nya murah ² plus bagus,Shopee,Sangat Positif
Pengguna Google,5,suka,Shopee,Sangat Positif
Pengguna Google,5,"sampai sekarang belum pernah kecewa tiap beli barang di sini.puas hati kurir juga ramah,tp kalau bisa tiap pengantaran barang ke alamat pembeli kalau bisa mohon dicantum nama kurir no tel dan posisi supaya bisa kita lacak atau telpon sewaktu² kita ada emergency sama seperti shopee luar negeri",Shopee,Sangat Positif
Pengguna Google,5,"kala kata mang Opik mh gini ""(MANTAV👍😁)",Shopee,Sangat Positif
Pengguna Google,5,shopee aplikasi belanja online yg sangat membantu,Shopee,Sangat Positif
Pengguna Google,5,belanja mudah...,Shopee,Sangat Positif
Pengguna Google,5,blnja jdi lbih mudah dan simpl engk prlu kluar rumah smbil rebahan jg bsa👍👍👍,Shopee,Sangat Positif
Pengguna Google,5,"kalo tempat buat belanja online, king shopee lah no 1 di Indonesia",Shopee,Sangat Positif
Pengguna Google,5,enak buat belanja yang belum punya jadi tinggal beli di shopee,Shopee,Sangat Positif
Pengguna Google,1,TOLONG INI SAYA LIHAT LIVE TAPI UNTUK CLAIM KOIN MASUK KEMANA YA? SOALNYA CUMAN FITUR LINGKARAN KOIN AJA ? TERUS CEK KOIN MASUK ENGGAKNYA DIMANA.????,Shopee,Sangat Negatif
Pengguna Google,3,"utk ekspedisi skrg makin lama deh, spx lumayan lama min prosesnya biasanya cuma 3 harian ini berhari"" lebih dari itu dn itu masih belum jalan juga mungkin bisa dikembalikan seperti dulu aja kebijakannya",Shopee,Netral
Pengguna Google,5,"aplikasi bagus, hanya saja kadang terlalu berat, masukan juga untuk pemberian ulasan atau nilai produk tolong koin yg di dapat di peebanyak agar pembeli semangat memeberi ulasan dan akhurnya juga akan membantu seller",Shopee,Sangat Positif
Pengguna Google,5,shopee memang paling bagus,Shopee,Sangat Positif
Pengguna Google,1,"Sekarang pengirimannya jadi lama, dulu 2 - 3 hari sudah sampai sekarang hampir 1 minggu, walaupun dapat voucher 10.000 kalau pengirimannya telat datang tapi ada minimal belanjanya 100.000,jadi tolong g usah di kasih min belanja",Shopee,Sangat Negatif
Pengguna Google,5,pesanan nya MEMUASKAN sesuai pesanan 🙏,Shopee,Sangat Positif
Pengguna Google,5,"shoppy memang selalu menjadi sasaran saya utk belanja krn selain lebih murah, kalau ada masalah selalu diselesaikan dengan cepat dan adil. terima kasih shoppy Gb🙏",Shopee,Sangat Positif
Pengguna Google,5,semoga shoppy bisa cod. shoppy lite juga mesti ad cod selalu.,Shopee,Sangat Positif
Pengguna Google,5,aplikasi toko yg selalu memudahkan.,Shopee,Sangat Positif
Pengguna Google,5,shopee is the best,Shopee,Sangat Positif
Pengguna Google,5,membantu untuk orang yang lagi mager,Shopee,Sangat Positif
